method	status	certified	objective	best_bound	gap	model_and_solve_seconds	wall_seconds	selected	selected_indices	alpha	beta	capacity_mode	capacity_scale	lane_capacity_ratio	mqc_capacity_ratio	threads	limit_seconds	parameter	oos_mean	oos_sd	oos_q95	oos_cvar95	oos_max	transport_cost	spot_cost	penalty_cost	spot_share	capacity_utilization	mean_lane_capacity_utilization
D	Optimal	true	59398.706396650276	59398.706396650276	0.0000000000000000	0.015920	0.148019	11	1,2,3,4,5,6,8,10,11,13,15	2	11	PAIR_SCALE	1.000000	NaN	NaN	2	600	none	63724.112509010900	3117.0495928715760	69043.611824960960	70587.319693731090	74764.198013755700	63306.152593319440	249.13052179231790	168.82939389930095	0.00097620092406024360	0.38415981045074565	0.41668645151946500
