method	status	certified	objective	best_bound	gap	model_and_solve_seconds	wall_seconds	selected	selected_indices	alpha	beta	capacity_mode	capacity_scale	lane_capacity_ratio	mqc_capacity_ratio	threads	limit_seconds	parameter	oos_mean	oos_sd	oos_q95	oos_cvar95	oos_max	transport_cost	spot_cost	penalty_cost	spot_share	capacity_utilization	mean_lane_capacity_utilization
SAA	Optimal	true	100146.33503005054	100146.33503005054	0.0000000000000000	33.214257	33.521589	11	1,2,4,5,6,7,8,10,11,13,15	2	11	PAIR_SCALE	0.432800	NaN	0.750000	2	600	none	104665.45166188618	6172.5000700573190	115597.34936392013	118182.76274600404	127084.33368911779	84196.375421739750	20414.848573262574	54.227666883826380	0.079463594579337060	0.79288129623222310	0.82656720670829550
