method	status	certified	objective	best_bound	gap	model_and_solve_seconds	wall_seconds	selected	selected_indices	alpha	beta	capacity_mode	capacity_scale	lane_capacity_ratio	mqc_capacity_ratio	threads	limit_seconds	parameter	oos_mean	oos_sd	oos_q95	oos_cvar95	oos_max	transport_cost	spot_cost	penalty_cost	spot_share	capacity_utilization	mean_lane_capacity_utilization
CSAA_EXP	Optimal	true	82072.219411737630	82072.219411737630	0.0000000000000000	29.338767	29.772034	11	1,2,3,4,5,8,10,11,13,14,15	2	11	PAIR_SCALE	0.750000	NaN	0.750000	2	600	kernel=EXPONENTIAL;B=0.5	84244.619259704220	3621.4107446894500	90611.388280881550	92438.486964563560	98371.796892805590	73097.452433329530	1626.5657675456825	9520.6010588292430	0.0057356016999109490	0.53477227878525140	0.56827666787129750
