replication	mqc_scale	sample	demand_type	total_demand	selected_count	selected	objective	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	status	certified	gap
1	1.75	6	CONDITIONAL_MEAN	2372.1237269450	9	1|2|3|4|5|7|8|9|10	137760.8227044258	132586.0116907078	5174.8110137180	0.0000000000	51.0335967870	0.0000000000	Optimal	true	0.000000000
1	1.75	7	REALIZED	1938.0415281479	7	2|3|4|5|7|8|9	106550.9161619251	97034.2772341913	8839.2143721060	677.4245556278	121.3441045352	30.8598601243	Optimal	true	0.000000000
1	1.75	7	CONDITIONAL_MEAN	1750.9853987465	7	2|3|4|5|8|9|10	97157.7051595635	96165.9445185276	991.7606410359	0.0000000000	9.8929607954	0.0000000000	Optimal	true	0.000000000
1	1.75	8	REALIZED	3819.3341150748	9	1|2|3|4|5|7|8|10|11	267764.9943292549	174361.0590226635	93403.9353065916	0.0000000000	860.8504914968	0.0000000000	Optimal	true	0.000000000
1	1.75	8	CONDITIONAL_MEAN	2251.0143180681	9	1|2|3|4|5|7|8|9|10	129805.3128267493	127884.8154926146	1428.9211212111	491.5762129236	16.5598902231	17.5954036838	Optimal	true	0.000000000
1	1.75	9	REALIZED	863.8541100234	4	2|4|5|9	51117.2372681418	41008.5391229084	8209.7278897064	1898.9702555270	84.6109824638	84.9754924292	Optimal	true	0.000000000
1	1.75	9	CONDITIONAL_MEAN	1633.3600494286	6	2|3|4|5|8|9	90074.1030326087	86928.1037724828	3145.9992601260	0.0000000000	40.3032684433	0.0000000000	Optimal	true	0.000000000
1	1.75	10	REALIZED	1607.8202584230	6	2|3|4|5|8|9	90716.8339653355	83326.3833591036	7096.9347546596	293.5158515723	111.3561178598	11.4805482924	Optimal	true	0.000000000
1	1.75	10	CONDITIONAL_MEAN	1665.2267905051	6	2|3|4|5|8|9	91854.4543074959	87649.1149790393	4205.3393284566	0.0000000000	54.3461175994	0.0000000000	Optimal	true	0.000000000
1	1.75	11	REALIZED	2501.6064703922	9	2|3|4|5|6|7|8|9|11	159382.3998425487	146575.8889592500	12806.5108832987	0.0000000000	107.4645730702	0.0000000000	Optimal	true	0.000000000
1	1.75	11	CONDITIONAL_MEAN	1769.2584285267	7	2|3|4|5|8|9|10	99012.4364265666	98268.8229738588	743.6134527079	0.0000000000	6.9176891771	0.0000000000	Optimal	true	0.000000000
1	1.75	12	REALIZED	1249.7141774261	5	4|7|8|9|11	98213.8589561130	76992.4275997030	14444.0589253200	6777.3724310900	114.2540877138	258.6084994695	Optimal	true	0.000000000
1	1.75	12	CONDITIONAL_MEAN	1225.0929657499	5	2|3|4|5|9	66140.1819365293	63521.9464359567	1669.0788159420	949.1566846305	13.7298384811	49.0725050617	Optimal	true	0.000000000
1	1.75	13	REALIZED	2272.2858537530	8	2|3|4|5|6|7|8|9	129459.0352340955	124569.8442509955	4889.1909831000	0.0000000000	32.9507531185	0.0000000000	Optimal	true	0.000000000
1	1.75	13	CONDITIONAL_MEAN	1712.3421353822	6	2|3|4|5|8|9	94304.7301547560	89733.3427834505	4571.3873713055	0.0000000000	55.3481549118	0.0000000000	Optimal	true	0.000000000
1	1.75	14	REALIZED	1832.1078845486	7	2|3|4|5|8|9|11	125511.4342669408	103173.4244831040	19779.8058082333	2558.2039756034	140.4418150668	86.2102387398	Optimal	true	0.000000000
1	1.75	14	CONDITIONAL_MEAN	2261.9065569278	9	1|2|3|4|5|7|8|9|10	129865.7865893222	128438.3711945863	1043.7618990482	383.6534956877	11.6682712982	13.4213450554	Optimal	true	0.000000000
1	1.75	15	REALIZED	2681.9749266000	9	1|2|3|4|5|7|8|9|11	194770.8804238395	145585.1085952010	49185.7718286386	0.0000000000	327.5473009205	0.0000000000	Optimal	true	0.000000000
1	1.75	15	CONDITIONAL_MEAN	2107.0767832190	8	1|2|3|4|5|8|9|10	119860.3659912926	116899.9365791703	2960.4294121223	0.0000000000	19.8151583524	0.0000000000	Optimal	true	0.000000000
1	1.75	16	REALIZED	2418.8968734589	9	1|2|3|4|5|7|8|9|10	140738.3524109529	133958.4330619848	6779.9193489681	0.0000000000	69.1756527750	0.0000000000	Optimal	true	0.000000000
1	1.75	16	CONDITIONAL_MEAN	2007.5584959798	8	1|2|3|4|5|8|9|10	112741.1351516857	111061.6537581583	1679.4813935275	0.0000000000	12.2632068213	0.0000000000	Optimal	true	0.000000000
1	1.75	17	REALIZED	1520.3091891578	7	1|2|3|4|5|8|10	86676.2361326737	76364.8072948512	5368.8532479843	4942.5755898382	60.8907633819	214.3633950289	Optimal	true	0.000000000
1	1.75	17	CONDITIONAL_MEAN	1770.4797921796	7	2|3|4|5|8|9|10	99310.8600248349	98717.1453251357	593.7146996993	0.0000000000	4.9437376828	0.0000000000	Optimal	true	0.000000000
1	1.75	18	REALIZED	1095.6195685336	5	2|3|4|5|9	61187.0218168745	51044.3787342365	5119.9886929072	5022.6543897308	80.0053921949	244.8214559918	Optimal	true	0.000000000
1	1.75	18	CONDITIONAL_MEAN	1599.8681065620	6	2|3|4|5|8|9	87961.2669328981	84008.3840116488	3952.8829212494	0.0000000000	52.6925286358	0.0000000000	Optimal	true	0.000000000
1	1.75	19	REALIZED	1583.4463620207	6	3|4|5|7|8|9	94739.5445306807	89502.3407534449	2982.3143526093	2254.8894246264	22.0547005584	102.7207703966	Optimal	true	0.000000000
1	1.75	19	CONDITIONAL_MEAN	1630.5847985441	6	2|3|4|5|8|9	88968.6913649927	85739.4853246532	3229.2060403395	0.0000000000	36.7241293155	0.0000000000	Optimal	true	0.000000000
1	1.75	20	REALIZED	1643.9659284496	7	1|2|4|5|8|9|10	93526.1767964513	93189.4434357686	336.7333606827	0.0000000000	4.2196075103	0.0000000000	Optimal	true	0.000000000
1	1.75	20	CONDITIONAL_MEAN	1325.0824544591	5	2|3|4|5|9	72700.5479777325	68212.8377894519	4487.7101882806	0.0000000000	34.1731361578	0.0000000000	Optimal	true	0.000000000
1	1.75	21	REALIZED	1487.9131928489	6	3|4|5|6|8|9	93253.6789044206	83752.8497878616	6958.0489427457	2542.7801738134	54.4750079212	92.5521180566	Optimal	true	0.000000000
1	1.75	21	CONDITIONAL_MEAN	1650.0359551520	6	2|3|4|5|8|9	91338.2856409749	87024.6568768719	4313.6287641029	0.0000000000	58.3144452961	0.0000000000	Optimal	true	0.000000000
1	1.75	22	REALIZED	989.8640550717	4	2|3|8|9	60641.3245616183	54553.8543403841	4468.9886296671	1618.4815915671	32.5952615396	77.6109678236	Optimal	true	0.000000000
1	1.75	22	CONDITIONAL_MEAN	1494.9897532972	6	2|3|4|5|8|9	81756.7494150449	78685.5729841001	2445.1858961686	625.9905347763	32.0913695645	25.0993973490	Optimal	true	0.000000000
1	1.75	23	REALIZED	1419.4034194106	6	2|4|5|7|8|9	87609.0929023680	81497.9316791058	4887.7886242877	1223.3725989745	32.4212846444	55.7303495579	Optimal	true	0.000000000
1	1.75	23	CONDITIONAL_MEAN	1927.7650375500	7	2|3|4|5|8|9|10	108017.2643256336	105870.3062917596	2146.9580338741	0.0000000000	17.8256324998	0.0000000000	Optimal	true	0.000000000
1	1.75	24	REALIZED	1824.1701666380	7	2|3|4|5|7|8|9	117159.8195756453	100439.7249043228	14224.2751718641	2495.8194994584	90.3091462102	113.6962633091	Optimal	true	0.000000000
1	1.75	24	CONDITIONAL_MEAN	1379.1446329805	6	2|3|4|5|8|9	76676.7387117856	72904.2383806555	1086.8384273209	2685.6619038091	11.4813314218	120.3344795231	Optimal	true	0.000000000
1	1.75	25	REALIZED	1066.0279374644	5	2|4|5|7|9	63930.4559162968	56557.1132681829	3169.8894720623	4203.4531760517	43.8700028408	192.6729477043	Optimal	true	0.000000000
1	1.75	25	CONDITIONAL_MEAN	1662.2378270932	6	2|3|4|5|8|9	92036.4112648317	88405.1373915315	3631.2738733003	0.0000000000	47.3663023502	0.0000000000	Optimal	true	0.000000000
1	1.75	26	REALIZED	2075.1964516509	8	1|2|3|4|5|8|9|10	122579.5514560530	105347.7789567302	16628.4434343945	603.3290649283	182.7247909587	21.6406050036	Optimal	true	0.000000000
1	1.75	26	CONDITIONAL_MEAN	1876.3073385211	7	2|3|4|5|8|9|10	104887.7877306392	103027.6387082671	1860.1490223721	0.0000000000	17.7824805073	0.0000000000	Optimal	true	0.000000000
1	1.75	27	REALIZED	2236.3083497296	8	0|2|4|5|7|8|9|11	143956.1528237808	121257.4515425028	21857.9088922949	840.7923889830	245.7114861613	38.3020298010	Optimal	true	0.000000000
1	1.75	27	CONDITIONAL_MEAN	2527.2937573474	9	1|2|3|4|5|8|9|10|11	148496.8996231775	145375.7016664510	3121.1979567264	0.0000000000	45.7956387214	0.0000000000	Optimal	true	0.000000000
1	1.75	28	REALIZED	2786.9602365250	9	2|3|4|5|7|8|9|10|11	187211.3673513849	142829.5642229597	44381.8031284253	0.0000000000	414.7236737302	0.0000000000	Optimal	true	0.000000000
1	1.75	28	CONDITIONAL_MEAN	2046.0751316619	8	1|2|3|4|5|8|9|10	117557.3830926155	112954.0642035251	4603.3188890904	0.0000000000	30.3780675497	0.0000000000	Optimal	true	0.000000000
1	1.75	29	REALIZED	1337.2495197967	5	2|4|5|8|9	74247.7276331181	59055.7994824841	15191.9281506340	0.0000000000	239.7540609671	0.0000000000	Optimal	true	0.000000000
1	1.75	29	CONDITIONAL_MEAN	1964.8819054933	8	1|2|3|4|5|8|9|10	109280.4587254676	109190.1485293941	90.3101960736	0.0000000000	1.3322811032	0.0000000000	Optimal	true	0.000000000
1	1.75	30	REALIZED	2169.2100393711	8	2|3|4|5|6|8|9|10	121348.2487570693	112371.2507006127	8976.9980564566	0.0000000000	81.8892477933	0.0000000000	Optimal	true	0.000000000
1	1.75	30	CONDITIONAL_MEAN	2378.0444191841	9	1|2|3|4|5|7|8|9|10	138772.7484054355	133405.3716310010	5367.3767744345	0.0000000000	49.1977901575	0.0000000000	Optimal	true	0.000000000
1	1.75	31	REALIZED	1736.3269008995	6	2|3|4|5|8|9	94788.6408716841	88582.9706184000	6205.6702532841	0.0000000000	76.4865136533	0.0000000000	Optimal	true	0.000000000
1	1.75	31	CONDITIONAL_MEAN	1871.5800839193	7	2|3|4|5|8|9|10	104819.6835818758	101768.7867556030	3050.8968262729	0.0000000000	26.7494853170	0.0000000000	Optimal	true	0.000000000
1	1.75	32	REALIZED	1359.9925251895	5	2|3|4|5|8	77716.0956958084	65691.5160454651	11485.3830316153	539.1966187280	118.5803447895	27.8770926131	Optimal	true	0.000000000
1	1.75	32	CONDITIONAL_MEAN	2092.2012547781	8	1|2|3|4|5|8|9|10	118877.5655027827	116244.0606004818	2633.5049023009	0.0000000000	19.7990369181	0.0000000000	Optimal	true	0.000000000
1	1.75	33	REALIZED	1792.6637626402	7	2|4|5|7|8|9|11	112030.5742502160	107178.6883194825	4720.4525337617	131.4333969719	66.3796110077	5.9874065865	Optimal	true	0.000000000
1	1.75	33	CONDITIONAL_MEAN	1475.2200780778	6	2|3|4|5|8|9	80073.1841778145	77636.1473699543	1652.4531081865	784.5836996736	19.0097585495	31.7874615534	Optimal	true	0.000000000
1	1.75	34	REALIZED	1653.6973816804	6	1|3|4|5|8|9	107657.0721825437	88670.0684563820	18987.0037261618	0.0000000000	123.7074209213	0.0000000000	Optimal	true	0.000000000
1	1.75	34	CONDITIONAL_MEAN	2099.3026518231	8	1|2|3|4|5|8|9|10	120086.8069155868	116167.0936005640	3919.7133150229	0.0000000000	26.7688450560	0.0000000000	Optimal	true	0.000000000
1	1.75	35	REALIZED	1956.5766298067	8	1|2|3|4|5|8|9|10	111874.7943350049	102155.0185131941	8625.0735652036	1094.7022566071	72.1076707716	38.0940945259	Optimal	true	0.000000000
1	1.75	35	CONDITIONAL_MEAN	2294.9100693130	9	1|2|3|4|5|7|8|9|10	132465.6033036010	130975.8569826821	1489.7463209189	0.0000000000	16.8600018906	0.0000000000	Optimal	true	0.000000000
1	1.75	36	REALIZED	1417.0504258808	6	2|3|5|8|9|10	81455.8613527174	75310.2940149259	5525.6659814895	619.9013563020	54.3313412336	19.4636765180	Optimal	true	0.000000000
1	1.75	36	CONDITIONAL_MEAN	1615.0019120544	6	2|3|4|5|8|9	88350.8292514366	85032.7577510389	3318.0715003977	0.0000000000	40.3036660760	0.0000000000	Optimal	true	0.000000000
1	1.75	37	REALIZED	2065.2495836559	8	1|2|3|4|5|6|8|9	116222.0315704638	110921.1541428426	5300.8774276212	0.0000000000	64.9067574701	0.0000000000	Optimal	true	0.000000000
1	1.75	37	CONDITIONAL_MEAN	1948.2740366423	8	1|2|3|4|5|8|9|10	108837.6656607967	108837.6656607967	0.0000000000	0.0000000000	0.0000000000	0.0000000000	Optimal	true	0.000000000
1	1.75	38	REALIZED	1515.5244407139	6	2|3|4|5|8|9	84934.5749889338	74000.0972327626	8487.2345472850	2447.2432088862	143.6573949287	116.1307352965	Optimal	true	0.000000000
1	1.75	38	CONDITIONAL_MEAN	1934.4690513959	7	2|3|4|5|8|9|10	108461.6401620503	106500.5855077928	1961.0546542576	0.0000000000	17.8020606644	0.0000000000	Optimal	true	0.000000000
1	1.75	39	REALIZED	1960.3983006294	7	2|3|4|5|8|9|10	112679.7143680263	96174.0994368966	16505.6149311297	0.0000000000	209.6359327237	0.0000000000	Optimal	true	0.000000000
1	1.75	39	CONDITIONAL_MEAN	2158.4641577469	8	1|2|3|4|5|7|8|9	123771.1638208818	116754.4084964100	7016.7553244717	0.0000000000	66.2787288101	0.0000000000	Optimal	true	0.000000000
1	1.75	40	REALIZED	3358.8400326192	9	1|2|3|4|5|7|8|9|11	214173.1989297838	178768.2028169216	35404.9961128622	0.0000000000	351.8638996662	0.0000000000	Optimal	true	0.000000000
1	1.75	40	CONDITIONAL_MEAN	2058.0717004808	8	1|2|3|4|5|8|9|10	116357.1726196689	114579.3225659377	1777.8500537312	0.0000000000	10.8975508783	0.0000000000	Optimal	true	0.000000000
1	1.75	41	REALIZED	2314.5287887408	9	0|2|3|4|5|7|8|9|10	139297.9571272925	128718.3434743734	9831.9685801728	747.6450727463	77.3030741082	34.0587334425	Optimal	true	0.000000000
1	1.75	41	CONDITIONAL_MEAN	2008.8184423164	8	1|2|3|4|5|8|9|10	112978.5231388509	112485.6582518912	492.8648869598	0.0000000000	5.5653323034	0.0000000000	Optimal	true	0.000000000
1	1.75	42	REALIZED	2179.3122628090	8	0|2|4|5|7|8|9|11	145075.3619386671	131106.7704046754	13968.5915339918	0.0000000000	117.4834914395	0.0000000000	Optimal	true	0.000000000
1	1.75	42	CONDITIONAL_MEAN	2067.2902822891	8	1|2|3|4|5|8|9|10	116928.5319068847	115178.7307314573	1749.8011754274	0.0000000000	15.4988451906	0.0000000000	Optimal	true	0.000000000
1	1.75	43	REALIZED	2020.9660718379	7	1|2|3|4|6|7|8	154912.5549967647	105103.7321240202	44059.9290608681	5748.8938118764	372.0507793750	262.6055537798	Optimal	true	0.000000000
1	1.75	43	CONDITIONAL_MEAN	1851.5838295057	7	2|3|4|5|8|9|10	103497.6326261526	102575.0315264674	922.6010996852	0.0000000000	8.5873670308	0.0000000000	Optimal	true	0.000000000
1	1.75	44	REALIZED	1504.6382730331	6	2|3|4|5|8|9	84826.1680709646	66380.6893040985	13892.0922929050	4553.3864739610	222.7734605554	206.1329686041	Optimal	true	0.000000000
1	1.75	44	CONDITIONAL_MEAN	1950.0550481859	7	2|3|4|5|8|9|10	110195.9379926551	106329.3319785951	3866.6060140601	0.0000000000	28.2926288986	0.0000000000	Optimal	true	0.000000000
1	1.75	45	REALIZED	1337.3583522282	6	2|3|4|5|8|9	75497.5713955966	71130.3415940427	766.3337051084	3600.8960964455	8.6344772879	159.2739061414	Optimal	true	0.000000000
1	1.75	45	CONDITIONAL_MEAN	1614.2690173162	6	2|3|4|5|8|9	87533.8389264408	84857.6974014184	2676.1415250225	0.0000000000	27.1439364826	0.0000000000	Optimal	true	0.000000000
1	1.75	46	REALIZED	1901.2639534825	8	2|4|5|7|8|9|10|11	122060.9820496396	118488.6387314072	2260.0318111045	1312.3115071280	27.3274555733	46.8347941486	Optimal	true	0.000000000
1	1.75	46	CONDITIONAL_MEAN	1889.2690897606	7	2|3|4|5|8|9|10	105424.6570538492	104012.8273334728	1411.8297203764	0.0000000000	13.9384670495	0.0000000000	Optimal	true	0.000000000
1	1.75	47	REALIZED	2003.1203516105	8	2|4|5|6|7|8|9|11	146569.6580753587	118932.0265123830	25151.9710369747	2485.6605260011	156.0639135876	106.6524939767	Optimal	true	0.000000000
1	1.75	47	CONDITIONAL_MEAN	2300.6242732980	9	1|2|3|4|5|7|8|9|10	133005.8367208838	130889.0666474077	2116.7700734762	0.0000000000	23.3660477269	0.0000000000	Optimal	true	0.000000000
1	1.75	48	REALIZED	1578.5885019964	6	2|4|5|7|8|9	96186.6999938319	87869.3865446130	8317.3134492189	0.0000000000	104.4723312781	0.0000000000	Optimal	true	0.000000000
1	1.75	48	CONDITIONAL_MEAN	1992.7556723381	8	1|2|3|4|5|8|9|10	112871.7612962665	110792.8390688267	2078.9222274399	0.0000000000	13.9942625925	0.0000000000	Optimal	true	0.000000000
1	1.75	49	REALIZED	2914.8067891298	9	0|1|2|3|4|5|7|8|9	169712.0059500253	157076.6153333072	12635.3906167180	0.0000000000	132.9575454911	0.0000000000	Optimal	true	0.000000000
1	1.75	49	CONDITIONAL_MEAN	2052.5280758736	8	1|2|3|4|5|8|9|10	115981.1136358892	112753.6713531527	3227.4422827366	0.0000000000	18.6846732238	0.0000000000	Optimal	true	0.000000000
1	1.75	50	REALIZED	1206.4118505530	5	2|3|4|5|6	77646.3448913628	64585.7997566836	9684.7111739773	3375.8339607018	79.3492360972	136.1018835866	Optimal	true	0.000000000
1	1.75	50	CONDITIONAL_MEAN	1302.9942922309	5	2|3|4|5|9	70028.1292725571	67331.9859364057	2696.1433361515	0.0000000000	24.1314620340	0.0000000000	Optimal	true	0.000000000
1	1.75	51	REALIZED	1892.0639310019	7	2|3|4|5|8|9|10	109002.1367601857	94640.4359280041	14361.7008321816	0.0000000000	138.0993790891	0.0000000000	Optimal	true	0.000000000
1	1.75	51	CONDITIONAL_MEAN	1902.0641462537	7	2|3|4|5|8|9|10	105764.8255116840	103773.2905227945	1991.5349888895	0.0000000000	20.1548994044	0.0000000000	Optimal	true	0.000000000
1	1.75	52	REALIZED	2103.0304090620	7	2|3|4|5|7|8|9	127668.9288609186	98736.5731111593	28291.5505969555	640.8051528037	277.0677483283	29.1916748783	Optimal	true	0.000000000
1	1.75	52	CONDITIONAL_MEAN	2103.1933452551	8	1|2|3|4|5|8|9|10	119308.3865434085	115147.9385885001	4160.4479549083	0.0000000000	26.9569628591	0.0000000000	Optimal	true	0.000000000
1	1.75	53	REALIZED	1712.1910516202	7	2|3|4|5|8|9|10	97830.1873855413	95758.9653211068	2071.2220644345	0.0000000000	23.4680370646	0.0000000000	Optimal	true	0.000000000
1	1.75	53	CONDITIONAL_MEAN	1709.7383004605	6	2|3|4|5|8|9	93913.1302259858	88371.9088532701	5541.2213727158	0.0000000000	65.2253656718	0.0000000000	Optimal	true	0.000000000
1	1.75	54	REALIZED	2111.1558260507	8	2|3|4|5|7|8|9|10	120118.4836527190	113660.8265397123	6457.6571130067	0.0000000000	47.4741517468	0.0000000000	Optimal	true	0.000000000
1	1.75	54	CONDITIONAL_MEAN	2186.7219667879	8	1|2|3|4|5|8|9|10	126145.5163591539	119556.8092438968	6588.7071152570	0.0000000000	44.4049170423	0.0000000000	Optimal	true	0.000000000
1	1.75	55	REALIZED	2261.9084604577	7	2|4|5|7|8|9|11	159367.9557986613	116013.9732291352	43353.9825695260	0.0000000000	333.1991600630	0.0000000000	Optimal	true	0.000000000
1	1.75	55	CONDITIONAL_MEAN	1919.8852899403	8	1|2|3|4|5|8|9|10	106391.2023634179	106352.3610387303	38.8413246877	0.0000000000	0.2147987948	0.0000000000	Optimal	true	0.000000000
1	1.75	56	REALIZED	1843.0766930689	7	2|3|4|5|8|9|10	101475.7040166187	95505.3138104627	5578.5512154318	391.8389907241	66.1827339488	15.8191958520	Optimal	true	0.000000000
1	1.75	56	CONDITIONAL_MEAN	1781.4425964069	7	2|3|4|5|8|9|10	98839.9738586592	97465.6831752325	1374.2906834268	0.0000000000	14.2860808675	0.0000000000	Optimal	true	0.000000000
1	1.75	57	REALIZED	2209.4823879578	8	0|2|3|4|5|7|8|9	134383.9272103485	119121.4928005928	15262.4344097558	0.0000000000	131.0502120555	0.0000000000	Optimal	true	0.000000000
1	1.75	57	CONDITIONAL_MEAN	2305.1303373494	9	1|2|3|4|5|7|8|9|10	133303.0019486828	131063.4915228885	2239.5104257944	0.0000000000	22.5805783869	0.0000000000	Optimal	true	0.000000000
1	1.75	58	REALIZED	2470.8536154467	9	1|2|3|4|5|7|8|9|10	143271.5136057716	140151.7996942456	3119.7139115258	0.0000000000	25.0170819706	0.0000000000	Optimal	true	0.000000000
1	1.75	58	CONDITIONAL_MEAN	2056.6425098321	8	1|2|3|4|5|8|9|10	117933.7274435206	113598.6172310391	4335.1102124815	0.0000000000	27.7405130243	0.0000000000	Optimal	true	0.000000000
1	1.75	59	REALIZED	2596.4205580216	9	1|2|3|4|5|6|8|9|10	145165.6925695385	129054.9762791206	16110.7162904180	0.0000000000	174.1201557090	0.0000000000	Optimal	true	0.000000000
1	1.75	59	CONDITIONAL_MEAN	2032.7147439874	8	1|2|3|4|5|8|9|10	114484.0344570369	113104.9761100774	1379.0583469596	0.0000000000	13.4653307443	0.0000000000	Optimal	true	0.000000000
