design	replication	query	method	status	certified	objective	gap	solve_sec	ess	selected_count	selected	nominal_total	context_market	context_trend	context_promotion	context_attention	oos_mean	oos_sd	oos_q95	oos_cvar95	oos_max	spot_share	mqc_penalty
DENSE_WIDE_POSITIVE	1	3	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2287.7592602750	0.9338887211	1.0000000000	0.6676985897	0.5775792839	117774.6121601927	45444.9878645055	204136.2457932190	244067.6973719707	313053.5772819245	0.0548543079	698.0704233593
DENSE_WIDE_POSITIVE	1	3	CSAA	Optimal	true	104198.0514361516	0.000000000	0.816376	26.1502666904	9	1|2|3|4|5|8|9|10|11	2287.7592602750	0.9338887211	1.0000000000	0.6676985897	0.5775792839	117774.6121601927	45444.9878645055	204136.2457932190	244067.6973719707	313053.5772819245	0.0548543079	698.0704233593
DENSE_WIDE_POSITIVE	1	4	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2197.1543713353	0.8552303291	1.0000000000	0.8364458383	0.2494764427	115675.9897918074	43733.1551817814	202765.7023973667	233778.6714886535	283240.4777014417	0.0595417295	882.7309888482
DENSE_WIDE_POSITIVE	1	4	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2197.1543713353	0.8552303291	1.0000000000	0.8364458383	0.2494764427	113248.4549622385	42768.3118531035	197100.3347524272	228551.5614045877	273504.6642076962	0.0514662868	843.8545922162
DENSE_WIDE_POSITIVE	1	4	CSAA	Optimal	true	97512.4612168793	0.000000000	0.990334	28.6967042454	9	1|2|3|4|5|8|9|10|11	2197.1543713353	0.8552303291	1.0000000000	0.8364458383	0.2494764427	113248.4549622385	42768.3118531035	197100.3347524272	228551.5614045877	273504.6642076962	0.0514662868	843.8545922162
DENSE_WIDE_POSITIVE	1	5	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2068.9309600337	0.3878213983	1.0000000000	0.8382892096	0.3661045312	103529.3119363100	39108.7816413186	180202.3583041676	209095.8825320224	294996.4759648736	0.0470240322	1193.6852754118
DENSE_WIDE_POSITIVE	1	5	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2068.9309600337	0.3878213983	1.0000000000	0.8382892096	0.3661045312	101570.4984990409	38272.3673367223	177871.2742987201	204833.8579719130	289377.4107508209	0.0428692488	1165.3803939830
DENSE_WIDE_POSITIVE	1	5	CSAA	Optimal	true	93893.5195763175	0.000000000	1.032385	34.1726657489	9	1|2|3|4|5|8|9|10|11	2068.9309600337	0.3878213983	1.0000000000	0.8382892096	0.3661045312	101570.4984990409	38272.3673367223	177871.2742987201	204833.8579719130	289377.4107508209	0.0428692488	1165.3803939830
DENSE_WIDE_POSITIVE	1	6	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	1925.2015318439	0.5819183827	1.0000000000	0.7401627344	0.0031371652	94662.8711272570	38216.7926814318	162460.6774895015	206454.6210070298	343118.7425215109	0.0368956164	1604.2213270761
DENSE_WIDE_POSITIVE	1	6	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	1925.2015318439	0.5819183827	1.0000000000	0.7401627344	0.0031371652	92713.1112198468	37479.2843249858	158586.8086634330	202130.7285791866	334662.1264369341	0.0342643236	1536.7355264668
DENSE_WIDE_POSITIVE	1	6	CSAA	Optimal	true	90125.6006114126	0.000000000	0.753479	31.9301976983	9	1|2|3|4|5|8|9|10|11	1925.2015318439	0.5819183827	1.0000000000	0.7401627344	0.0031371652	92713.1112198468	37479.2843249858	158586.8086634330	202130.7285791866	334662.1264369341	0.0342643236	1536.7355264668
DENSE_WIDE_POSITIVE	1	7	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	1726.8984643774	0.1068752478	1.0000000000	0.2583581505	0.5408428997	82096.7462382651	27715.7380664338	140425.2552727576	160912.7022216139	221418.2211686100	0.0253815864	2246.1486728274
DENSE_WIDE_POSITIVE	1	7	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	1726.8984643774	0.1068752478	1.0000000000	0.2583581505	0.5408428997	80241.8818371318	27198.7115049721	136544.1168528760	157228.2203199263	216116.7644806185	0.0232459081	2123.6166292345
DENSE_WIDE_POSITIVE	1	7	CSAA	Optimal	true	86204.1768147423	0.000000000	0.694855	35.0437253125	9	1|2|3|4|5|8|9|10|11	1726.8984643774	0.1068752478	1.0000000000	0.2583581505	0.5408428997	80241.8818371318	27198.7115049721	136544.1168528760	157228.2203199263	216116.7644806185	0.0232459081	2123.6166292345
DENSE_WIDE_POSITIVE	1	8	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	1939.8352272188	0.8624520772	1.0000000000	0.2817908352	0.3336611818	94719.9994234801	35046.8204104358	161426.0290612937	190727.8085684108	401911.3873376572	0.0378635713	1612.9328959373
DENSE_WIDE_POSITIVE	1	8	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	1939.8352272188	0.8624520772	1.0000000000	0.2817908352	0.3336611818	92790.8916656874	34417.4454787230	158479.1538231836	187217.7983792427	395249.4730863946	0.0327291574	1510.5883836831
DENSE_WIDE_POSITIVE	1	8	CSAA	Optimal	true	94310.0837284537	0.000000000	0.740042	29.5449409550	9	1|2|3|4|5|8|9|10|11	1939.8352272188	0.8624520772	1.0000000000	0.2817908352	0.3336611818	92790.8916656874	34417.4454787230	158479.1538231836	187217.7983792427	395249.4730863946	0.0327291574	1510.5883836831
DENSE_WIDE_POSITIVE	1	9	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2208.3551156144	0.6917826113	1.0000000000	0.8548199477	0.3914343270	116071.2549935838	45694.0110335183	201805.0338893281	235125.6303087521	342574.8037111471	0.0590599379	825.1935381311
DENSE_WIDE_POSITIVE	1	9	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2208.3551156144	0.6917826113	1.0000000000	0.8548199477	0.3914343270	113860.3781424407	44623.3406223691	198327.1124568681	230348.4785306957	333804.1990773889	0.0521638276	839.8693206487
DENSE_WIDE_POSITIVE	1	9	CSAA	Optimal	true	97739.8510615510	0.000000000	1.139425	32.0856135631	9	1|2|3|4|5|8|9|10|11	2208.3551156144	0.6917826113	1.0000000000	0.8548199477	0.3914343270	113860.3781424407	44623.3406223691	198327.1124568681	230348.4785306957	333804.1990773889	0.0521638276	839.8693206487
DENSE_WIDE_POSITIVE	1	10	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2345.0387616526	0.4382604133	1.0000000000	0.9333719667	0.8126014755	123542.2506512373	49720.2061684021	224916.7632590050	259094.9167363197	358779.1938453564	0.0720644250	692.1934349671
DENSE_WIDE_POSITIVE	1	10	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2345.0387616526	0.4382604133	1.0000000000	0.9333719667	0.8126014755	121392.5173708898	48726.0852542263	222873.8309827466	254699.9743725871	351353.0355075794	0.0641856814	707.3093919292
DENSE_WIDE_POSITIVE	1	10	CSAA	Optimal	true	103548.2633818264	0.000000000	0.783072	32.5167419438	9	1|2|3|4|5|8|9|10|11	2345.0387616526	0.4382604133	1.0000000000	0.9333719667	0.8126014755	121392.5173708898	48726.0852542263	222873.8309827466	254699.9743725871	351353.0355075794	0.0641856814	707.3093919292
DENSE_WIDE_POSITIVE	1	11	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	1756.2125423098	0.0158474353	1.0000000000	0.3015519240	0.6314771314	83292.3960197468	30127.1321366815	144710.3237842917	168379.0715455819	229478.2362842422	0.0260691938	2217.9963605275
DENSE_WIDE_POSITIVE	1	11	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	1756.2125423098	0.0158474353	1.0000000000	0.3015519240	0.6314771314	81538.5004391946	29749.8041258264	142130.5835973783	165513.3687676709	228255.8019479559	0.0244049975	2128.2186962655
DENSE_WIDE_POSITIVE	1	11	CSAA	Optimal	true	87598.0600979591	0.000000000	0.892090	35.1915811496	9	1|2|3|4|5|8|9|10|11	1756.2125423098	0.0158474353	1.0000000000	0.3015519240	0.6314771314	81538.5004391946	29749.8041258264	142130.5835973783	165513.3687676709	228255.8019479559	0.0244049975	2128.2186962655
DENSE_WIDE_POSITIVE	1	12	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2237.9102646695	0.7724623541	1.0000000000	0.8153723547	0.4333383093	115192.9241898987	44156.8705697060	196971.0791610109	238656.4985007804	435152.9979602156	0.0561457367	781.7772664621
DENSE_WIDE_POSITIVE	1	12	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2237.9102646695	0.7724623541	1.0000000000	0.8153723547	0.4333383093	112802.0673468437	43487.7448463217	190040.9318441438	234749.1459434399	434201.1617031640	0.0496928623	758.6007825746
DENSE_WIDE_POSITIVE	1	12	CSAA	Optimal	true	99372.5489304808	0.000000000	0.677741	30.3275640199	9	1|2|3|4|5|8|9|10|11	2237.9102646695	0.7724623541	1.0000000000	0.8153723547	0.4333383093	112802.0673468437	43487.7448463217	190040.9318441438	234749.1459434399	434201.1617031640	0.0496928623	758.6007825746
DENSE_WIDE_POSITIVE	1	13	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2126.7882543636	0.7615038548	1.0000000000	0.9421965798	0.0521133697	106326.7517049570	41725.0924873291	184776.0310713077	230695.3952664466	301556.4908522722	0.0475104393	1191.6024529326
DENSE_WIDE_POSITIVE	1	13	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2126.7882543636	0.7615038548	1.0000000000	0.9421965798	0.0521133697	104206.1837013114	41080.1918491517	182740.3351489460	227217.7003633011	297766.6558583349	0.0435387040	1091.6451804580
DENSE_WIDE_POSITIVE	1	13	CSAA	Optimal	true	94357.9966445398	0.000000000	0.679764	30.4774344107	9	1|2|3|4|5|8|9|10|11	2126.7882543636	0.7615038548	1.0000000000	0.9421965798	0.0521133697	104206.1837013114	41080.1918491517	182740.3351489460	227217.7003633011	297766.6558583349	0.0435387040	1091.6451804580
DENSE_WIDE_POSITIVE	1	14	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2204.4456848057	0.2559527569	1.0000000000	0.9566138088	0.6345420132	117352.5185319953	49575.5848329881	213151.2924237990	256616.1629018744	420590.3683011723	0.0676446469	912.1053640550
DENSE_WIDE_POSITIVE	1	14	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2204.4456848057	0.2559527569	1.0000000000	0.9566138088	0.6345420132	115271.8096627128	48569.4253958968	207379.9747925591	252069.5173006930	411645.4904444048	0.0623713351	925.9058508267
DENSE_WIDE_POSITIVE	1	14	CSAA	Optimal	true	98202.9284506827	0.000000000	0.745599	23.1160939664	9	1|2|3|4|5|8|9|10|11	2204.4456848057	0.2559527569	1.0000000000	0.9566138088	0.6345420132	115271.8096627128	48569.4253958968	207379.9747925591	252069.5173006930	411645.4904444048	0.0623713351	925.9058508267
DENSE_WIDE_POSITIVE	1	15	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	1954.1088431792	0.1460861305	1.0000000000	0.6798922842	0.5076972092	95883.7782958478	34602.4671447974	166230.5989866704	189434.0604610748	279901.2536850309	0.0399734541	1503.1791299961
DENSE_WIDE_POSITIVE	1	15	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	1954.1088431792	0.1460861305	1.0000000000	0.6798922842	0.5076972092	93857.4224228567	33963.1362501915	162810.1966706435	185922.0449033451	275036.1465597568	0.0359432826	1432.1193013642
DENSE_WIDE_POSITIVE	1	15	CSAA	Optimal	true	93375.0988610666	0.000000000	0.676333	29.9305001723	9	1|2|3|4|5|8|9|10|11	1954.1088431792	0.1460861305	1.0000000000	0.6798922842	0.5076972092	93857.4224228567	33963.1362501915	162810.1966706435	185922.0449033451	275036.1465597568	0.0359432826	1432.1193013642
DENSE_WIDE_POSITIVE	1	16	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2464.7364560119	0.6320082393	1.0000000000	0.8787564824	0.9722336934	132274.9970889950	54238.5148534238	226900.1462384090	285656.6793227031	374427.5538696462	0.0809914947	497.9611104048
DENSE_WIDE_POSITIVE	1	16	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2464.7364560119	0.6320082393	1.0000000000	0.8787564824	0.9722336934	129886.1939495671	53089.4912783233	222095.1326095677	280831.4192322218	369698.2373647058	0.0709545879	526.4252061835
DENSE_WIDE_POSITIVE	1	16	CSAA	Optimal	true	108096.6923248778	0.000000000	0.789893	31.7962076190	9	1|2|3|4|5|8|9|10|11	2464.7364560119	0.6320082393	1.0000000000	0.8787564824	0.9722336934	129886.1939495671	53089.4912783233	222095.1326095677	280831.4192322218	369698.2373647058	0.0709545879	526.4252061835
DENSE_WIDE_POSITIVE	1	17	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2346.9153214202	0.6294637064	1.0000000000	0.7563064763	0.8615529108	128670.3583562075	54511.1782832114	240936.5785114022	285185.3296197707	366128.4695089502	0.0775766106	599.1641916540
DENSE_WIDE_POSITIVE	1	17	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2346.9153214202	0.6294637064	1.0000000000	0.7563064763	0.8615529108	126347.1192942053	53403.2766249939	234004.8250671639	280873.6045141523	360290.0357535938	0.0692403881	617.2797106427
DENSE_WIDE_POSITIVE	1	17	CSAA	Optimal	true	105112.6733932224	0.000000000	0.755945	33.4280978999	9	1|2|3|4|5|8|9|10|11	2346.9153214202	0.6294637064	1.0000000000	0.7563064763	0.8615529108	126347.1192942053	53403.2766249939	234004.8250671639	280873.6045141523	360290.0357535938	0.0692403881	617.2797106427
DENSE_WIDE_POSITIVE	1	18	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	1853.2457659929	0.7798013567	1.0000000000	0.1400205618	0.3817923954	86609.1477925788	30920.4774714252	151222.7651039804	173676.6933645830	230929.7274821613	0.0312217043	1991.9593596409
DENSE_WIDE_POSITIVE	1	18	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	1853.2457659929	0.7798013567	1.0000000000	0.1400205618	0.3817923954	84677.5192558955	30514.7325047128	145571.4256586496	170934.5690276374	230819.0996171731	0.0266624270	1854.0525577066
DENSE_WIDE_POSITIVE	1	18	CSAA	Optimal	true	91065.3032423615	0.000000000	0.887794	31.8032350134	9	1|2|3|4|5|8|9|10|11	1853.2457659929	0.7798013567	1.0000000000	0.1400205618	0.3817923954	84677.5192558955	30514.7325047128	145571.4256586496	170934.5690276374	230819.0996171731	0.0266624270	1854.0525577066
DENSE_WIDE_POSITIVE	1	19	D	Optimal	true	75650.0224644936	0.000000000	0.008358	1.0000000000	9	1|2|3|4|7|8|9|10|11	2223.7965958756	0.7980697243	1.0000000000	0.3380010404	0.9405653909	118235.2738203098	49339.1017593240	205331.3293684356	260764.4028184366	436980.8207932972	0.0661345084	819.4200583932
DENSE_WIDE_POSITIVE	1	19	SAA	Optimal	true	89908.9643287701	0.000000000	0.686335	60.0000000000	9	1|2|3|4|5|8|9|10|11	2223.7965958756	0.7980697243	1.0000000000	0.3380010404	0.9405653909	115920.2127228872	48343.6082940395	201276.3008153632	256226.1553999384	432106.5097053908	0.0560911276	753.0427035501
DENSE_WIDE_POSITIVE	1	19	CSAA	Optimal	true	101831.5867702304	0.000000000	0.747992	22.2638206599	9	1|2|3|4|5|8|9|10|11	2223.7965958756	0.7980697243	1.0000000000	0.3380010404	0.9405653909	115920.2127228872	48343.6082940395	201276.3008153632	256226.1553999384	432106.5097053908	0.0560911276	753.0427035501
DENSE_INDEPENDENT_LEVELS	1	0	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	1648.7388812261	0.0117830644	1.0000000000	0.4099187016	0.2152695371	73691.2583625920	25594.4554190512	121249.4913459005	147740.8931143763	244369.6443607203	0.0184187780	3047.1617212190
DENSE_INDEPENDENT_LEVELS	1	0	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	1648.7388812261	0.0117830644	1.0000000000	0.4099187016	0.2152695371	72493.2513746896	25119.6011298212	120642.3252301546	144320.2372411374	241383.5669536550	0.0185084226	2952.4636437321
DENSE_INDEPENDENT_LEVELS	1	0	CSAA	Optimal	true	84018.8263789082	0.000000000	1.016887	34.3302953514	9	1|2|3|4|5|8|9|10|11	1648.7388812261	0.0117830644	1.0000000000	0.4099187016	0.2152695371	72493.2513746896	25119.6011298212	120642.3252301546	144320.2372411374	241383.5669536550	0.0185084226	2952.4636437321
DENSE_INDEPENDENT_LEVELS	1	1	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2300.9623591147	0.9327572915	1.0000000000	0.5068553511	0.5826278452	126911.2076178447	48447.3789672334	225655.7786439660	259490.5572488844	356882.3544712828	0.0702919930	555.3898637022
DENSE_INDEPENDENT_LEVELS	1	1	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2300.9623591147	0.9327572915	1.0000000000	0.5068553511	0.5826278452	124828.5250029397	47453.4674451635	223851.6397148205	255230.8569561553	344988.8304086682	0.0635762964	645.2630040189
DENSE_INDEPENDENT_LEVELS	1	1	CSAA	Optimal	true	110888.2110098944	0.000000000	0.833903	24.2754171110	9	1|2|3|4|5|8|9|10|11	2300.9623591147	0.9327572915	1.0000000000	0.5068553511	0.5826278452	124828.5250029397	47453.4674451635	223851.6397148205	255230.8569561553	344988.8304086682	0.0635762964	645.2630040189
DENSE_INDEPENDENT_LEVELS	1	2	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2268.8901838555	0.6391145154	1.0000000000	0.4554782002	0.8691791090	120824.0309970468	49557.9030053882	213935.7388514302	262006.2878002951	331330.2152744375	0.0638319304	785.8598557156
DENSE_INDEPENDENT_LEVELS	1	2	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2268.8901838555	0.6391145154	1.0000000000	0.4554782002	0.8691791090	119098.1469599046	48545.9567207411	208377.2819696812	257821.6522051086	325753.7555471490	0.0605437666	866.5403162019
DENSE_INDEPENDENT_LEVELS	1	2	CSAA	Optimal	true	107303.3889007758	0.000000000	0.933284	29.1668069982	9	1|2|3|4|5|8|9|10|11	2268.8901838555	0.6391145154	1.0000000000	0.4554782002	0.8691791090	119098.1469599046	48545.9567207411	208377.2819696812	257821.6522051086	325753.7555471490	0.0605437666	866.5403162019
DENSE_INDEPENDENT_LEVELS	1	3	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2363.7216334882	0.9338887211	1.0000000000	0.6676985897	0.5775792839	128119.6130695072	49612.6909530231	225846.4144745923	262456.1321129699	373974.7233405711	0.0691000857	598.4559969351
DENSE_INDEPENDENT_LEVELS	1	3	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2363.7216334882	0.9338887211	1.0000000000	0.6676985897	0.5775792839	126050.5821314368	48534.6369188417	220117.1090463513	257612.8532658817	363919.4356423774	0.0622693372	642.8410969072
DENSE_INDEPENDENT_LEVELS	1	3	CSAA	Optimal	true	110785.3033580862	0.000000000	0.803485	26.1502666904	9	1|2|3|4|5|8|9|10|11	2363.7216334882	0.9338887211	1.0000000000	0.6676985897	0.5775792839	126050.5821314368	48534.6369188417	220117.1090463513	257612.8532658817	363919.4356423774	0.0622693372	642.8410969072
DENSE_INDEPENDENT_LEVELS	1	4	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2243.7028874603	0.8552303291	1.0000000000	0.8364458383	0.2494764427	121129.6157931126	46658.0267391299	209338.4491606800	245982.9117446144	317698.1937682465	0.0661701499	726.5911979550
DENSE_INDEPENDENT_LEVELS	1	4	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2243.7028874603	0.8552303291	1.0000000000	0.8364458383	0.2494764427	118999.2242361209	45562.0358715767	206565.3156051803	240592.6927366498	306744.6455789333	0.0576501956	794.7383120007
DENSE_INDEPENDENT_LEVELS	1	4	CSAA	Optimal	true	102950.5459697542	0.000000000	0.865256	28.6967042454	9	1|2|3|4|5|8|9|10|11	2243.7028874603	0.8552303291	1.0000000000	0.8364458383	0.2494764427	118999.2242361209	45562.0358715767	206565.3156051803	240592.6927366498	306744.6455789333	0.0576501956	794.7383120007
DENSE_INDEPENDENT_LEVELS	1	5	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2071.3716274867	0.3878213983	1.0000000000	0.8382892096	0.3661045312	104423.4024670784	39795.0456598310	182816.0109112142	208544.1182369354	290956.6886479107	0.0469326521	1145.2311697862
DENSE_INDEPENDENT_LEVELS	1	5	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2071.3716274867	0.3878213983	1.0000000000	0.8382892096	0.3661045312	102847.9014342120	38857.9881868607	178453.1025814309	204532.5275948110	283857.6556114458	0.0425240615	1208.0538178407
DENSE_INDEPENDENT_LEVELS	1	5	CSAA	Optimal	true	96797.8458405376	0.000000000	1.028568	34.1726657489	9	1|2|3|4|5|8|9|10|11	2071.3716274867	0.3878213983	1.0000000000	0.8382892096	0.3661045312	102847.9014342120	38857.9881868607	178453.1025814309	204532.5275948110	283857.6556114458	0.0425240615	1208.0538178407
DENSE_INDEPENDENT_LEVELS	1	6	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	1960.4427674730	0.5819183827	1.0000000000	0.7401627344	0.0031371652	97475.2008019258	39788.7833182778	168052.8369584922	213178.2136975246	358167.1694055378	0.0401926471	1357.1175422742
DENSE_INDEPENDENT_LEVELS	1	6	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	1960.4427674730	0.5819183827	1.0000000000	0.7401627344	0.0031371652	96037.1484383014	39009.6304229328	165422.6267284374	209215.8523570207	348230.4513565472	0.0365635684	1454.6503081437
DENSE_INDEPENDENT_LEVELS	1	6	CSAA	Optimal	true	94142.8664922815	0.000000000	0.790155	31.9301976983	9	1|2|3|4|5|8|9|10|11	1960.4427674730	0.5819183827	1.0000000000	0.7401627344	0.0031371652	96037.1484383014	39009.6304229328	165422.6267284374	209215.8523570207	348230.4513565472	0.0365635684	1454.6503081437
DENSE_INDEPENDENT_LEVELS	1	7	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	1782.4527030897	0.1068752478	1.0000000000	0.2583581505	0.5408428997	85541.7178878232	29113.0518773409	145487.8874158062	166593.0711917179	216506.4402642891	0.0270651686	1955.9884246993
DENSE_INDEPENDENT_LEVELS	1	7	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	1782.4527030897	0.1068752478	1.0000000000	0.2583581505	0.5408428997	84391.3467748392	28640.1856675796	142747.2432197366	163525.8967057878	211365.0370947119	0.0276314101	1992.6190531744
DENSE_INDEPENDENT_LEVELS	1	7	CSAA	Optimal	true	88885.8861952018	0.000000000	1.019473	35.0437253125	9	1|2|3|4|5|8|9|10|11	1782.4527030897	0.1068752478	1.0000000000	0.2583581505	0.5408428997	84391.3467748392	28640.1856675796	142747.2432197366	163525.8967057878	211365.0370947119	0.0276314101	1992.6190531744
DENSE_INDEPENDENT_LEVELS	1	8	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2063.1189800858	0.8624520772	1.0000000000	0.2817908352	0.3336611818	105104.1908714944	40740.8570619969	180572.6343491538	215833.6982058710	457486.5422964629	0.0485417420	1088.9460557305
DENSE_INDEPENDENT_LEVELS	1	8	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2063.1189800858	0.8624520772	1.0000000000	0.2817908352	0.3336611818	103759.6705185461	40123.4058328495	179275.1372479933	213154.3532449341	450274.0678752146	0.0456393017	1224.4496292022
DENSE_INDEPENDENT_LEVELS	1	8	CSAA	Optimal	true	100291.1717841046	0.000000000	1.038242	29.5449409550	9	1|2|3|4|5|8|9|10|11	2063.1189800858	0.8624520772	1.0000000000	0.2817908352	0.3336611818	103759.6705185461	40123.4058328495	179275.1372479933	213154.3532449341	450274.0678752146	0.0456393017	1224.4496292022
DENSE_INDEPENDENT_LEVELS	1	9	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2236.6910560438	0.6917826113	1.0000000000	0.8548199477	0.3914343270	119806.7436054522	47867.5243955329	208823.8545926677	243938.2636423078	357153.9716108097	0.0624782243	727.9376705095
DENSE_INDEPENDENT_LEVELS	1	9	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2236.6910560438	0.6917826113	1.0000000000	0.8548199477	0.3914343270	117899.4179516306	46647.8858380297	205431.4591128978	238929.4966003931	356584.5219117124	0.0554798439	828.2696804844
DENSE_INDEPENDENT_LEVELS	1	9	CSAA	Optimal	true	102421.8112645176	9.442636894e-05	0.910924	32.0856135631	9	1|2|3|4|5|8|9|10|11	2236.6910560438	0.6917826113	1.0000000000	0.8548199477	0.3914343270	117899.4179516306	46647.8858380297	205431.4591128978	238929.4966003931	356584.5219117124	0.0554798439	828.2696804844
DENSE_INDEPENDENT_LEVELS	1	10	D	Optimal	true	77727.2792721973	0.000000000	0.007535	1.0000000000	9	1|2|3|4|7|8|9|10|11	2337.5440882752	0.4382604133	1.0000000000	0.9333719667	0.8126014755	124042.3979403523	49361.4388653409	222500.5332397124	259986.1783643239	356274.6407104780	0.0672495574	717.6982822872
DENSE_INDEPENDENT_LEVELS	1	10	SAA	Optimal	true	93063.7190266871	0.000000000	0.885674	60.0000000000	9	1|2|3|4|5|8|9|10|11	2337.5440882752	0.4382604133	1.0000000000	0.9333719667	0.8126014755	122080.1889687361	48175.7143164152	217429.5842062002	255344.6339914903	346999.2632184743	0.0606143555	752.1983766971
