market	replication	query	method	status	certified	objective	gap	solve_sec	ess	selected_count	selected	nominal_total	oos_mean	oos_sd	oos_q95	oos_cvar95	oos_max	spot_share	mqc_penalty
PERSISTENT_WIDE_MQC_1.75_FIXED_DESIGN_1	1	0	D	Optimal	true	43795.2084645013	0.000000000	0.019588	1.0000000000	8	2|3|4|5|6|7|8|14	824.8982713558	42655.4868989225	5897.6770265393	53290.4522850464	59079.9765063903	76027.6007588096	0.0394386246	662.3187191020
PERSISTENT_WIDE_MQC_1.75_FIXED_DESIGN_1	1	0	SAA	Optimal	true	50120.2173373238	0.000000000	2.410303	60.0000000000	10	0|2|3|4|5|7|8|9|13|14	824.8982713558	43692.2660929279	3336.5631112842	49016.8943731609	53622.2820113693	71452.5503702161	0.0037744418	4261.0851666854
PERSISTENT_WIDE_MQC_1.75_FIXED_DESIGN_1	1	0	CSAA	Optimal	true	38578.6698885224	0.000000000	5.062560	3.5098702397	8	2|3|4|7|8|9|13|14	824.8982713558	40477.6659379544	4047.1919934519	47642.0525516472	51824.2427540104	71934.1218421522	0.0159963224	276.4796378130
PERSISTENT_WIDE_MQC_1.75_FIXED_DESIGN_1	1	0	C-CHI2	PrimalFeasible	true	39466.8346654259	0.000000000	34.361550	3.5098702397	8	3|4|5|7|8|9|13|14	824.8982713558	40871.9006805200	3972.8583029616	47873.1415411469	52257.7012702692	71751.3990858586	0.0135493733	588.5606591438
PERSISTENT_WIDE_MQC_1.75_FIXED_DESIGN_1	1	0	ORACLE	Optimal	true	40757.8075304912	0.000000000	14.672542	100.0000000000	8	2|3|4|7|8|9|13|14	824.8982713558	40477.6659379544	4047.1919934519	47642.0525516472	51824.2427540104	71934.1218421522	0.0159963224	276.4796378130
