replication	mqc_scale	sample	demand_type	total_demand	selected_count	selected	objective	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	status	certified	gap
2	1.70	10	CONDITIONAL_MEAN	2120.2368784613	7	3|4|6|7|8|10|11	127968.8008590362	124424.8434274336	3543.9574316025	0.0000000000	43.2298318083	0.0000000000	Optimal	true	0.000000000
2	1.70	11	REALIZED	2222.8476104776	9	0|1|3|4|5|7|8|10|11	147536.8579328390	138250.3357520765	8101.6436693531	1184.8785114093	83.3214433801	59.5606406386	Optimal	true	0.000000000
2	1.70	11	CONDITIONAL_MEAN	2067.5742603648	7	3|4|6|7|8|10|11	125406.9262002707	121813.2060845479	3593.7201157228	0.0000000000	40.4399158494	0.0000000000	Optimal	true	0.000000000
2	1.70	12	REALIZED	2506.7455976523	9	1|2|3|4|6|7|8|10|11	166184.3873890260	160788.1165540022	5396.2708350239	0.0000000000	54.4893375093	0.0000000000	Optimal	true	0.000000000
2	1.70	12	CONDITIONAL_MEAN	1807.6070244230	7	0|3|4|5|7|8|10	108259.4146394847	106859.4030152463	1400.0116242384	0.0000000000	16.2111831904	0.0000000000	Optimal	true	0.000000000
2	1.70	13	REALIZED	1705.5710863517	7	3|4|5|7|8|10|11	99114.0204455003	96217.3042666338	1804.8190350355	1091.8971438310	17.2059450246	51.6892728141	Optimal	true	0.000000000
2	1.70	13	CONDITIONAL_MEAN	1696.0164395336	7	0|3|4|7|8|10|11	99638.3049380444	98992.5787741071	645.7261639373	0.0000000000	4.4044595520	0.0000000000	Optimal	true	0.000000000
2	1.70	14	REALIZED	2284.1181305583	9	0|1|2|3|4|6|7|8|10	146445.8075335797	138626.5029649617	6167.4952112719	1651.8093573460	61.4502256409	83.0319923849	Optimal	true	0.000000000
2	1.70	14	CONDITIONAL_MEAN	2196.9743086883	7	3|4|6|7|8|10|11	135204.8052600290	128733.5524176323	6471.2528423967	0.0000000000	62.3371998072	0.0000000000	Optimal	true	0.000000000
2	1.70	15	REALIZED	1499.9946564360	6	2|3|4|7|8|11	84720.8309482509	76234.0189170326	7432.2813604323	1054.5306707860	72.4876478821	59.6902782185	Optimal	true	0.000000000
2	1.70	15	CONDITIONAL_MEAN	2074.6969175190	7	3|4|6|7|8|10|11	124290.5790874588	121086.8348408934	3203.7442465654	0.0000000000	37.7355543401	0.0000000000	Optimal	true	0.000000000
2	1.70	16	REALIZED	2335.5925011205	8	0|1|3|4|7|8|10|11	147623.0305622486	125257.9701331798	21839.4643447637	525.5960843050	243.5281484545	26.4202947365	Optimal	true	0.000000000
2	1.70	16	CONDITIONAL_MEAN	1725.4516870397	7	0|3|4|5|7|8|10	103818.3840427974	102823.4035340955	994.9805087020	0.0000000000	11.5211981231	0.0000000000	Optimal	true	0.000000000
2	1.70	17	REALIZED	2535.0317996299	8	3|4|5|6|7|8|10|11	176393.9433077530	138245.4513410648	38148.4919666882	0.0000000000	301.6867654389	0.0000000000	Optimal	true	0.000000000
2	1.70	17	CONDITIONAL_MEAN	2043.7776374596	7	3|4|6|7|8|10|11	122200.1783922140	119324.9245775165	2875.2538146974	0.0000000000	35.6948192809	0.0000000000	Optimal	true	0.000000000
2	1.70	18	REALIZED	2519.7751965447	9	0|2|3|5|6|7|8|9|10	170794.3586712640	163736.8631622065	5828.2855360664	1229.2099729911	49.7262522023	60.1401408851	Optimal	true	0.000000000
2	1.70	18	CONDITIONAL_MEAN	1948.2095125789	7	0|3|4|5|7|8|10	117353.5690773307	114280.4779137194	3073.0911636112	0.0000000000	35.3367960324	0.0000000000	Optimal	true	0.000000000
2	1.70	19	REALIZED	1131.9831960341	5	2|3|4|7|8	67193.7605016704	52082.4169252007	12187.6535660527	2923.6900104170	101.2772806000	165.4915072469	Optimal	true	0.000000000
2	1.70	19	CONDITIONAL_MEAN	2037.4973454505	7	3|4|6|7|8|10|11	122452.3711085236	119422.0898938731	3030.2812146505	0.0000000000	32.9540187034	0.0000000000	Optimal	true	0.000000000
2	1.70	20	REALIZED	1487.3921506763	6	3|4|5|7|8|10	87070.9133280949	84400.9470791918	2486.4164758697	183.5497730334	39.0495946884	8.6890549599	Optimal	true	0.000000000
2	1.70	20	CONDITIONAL_MEAN	2060.7192039568	7	3|4|6|7|8|10|11	123591.6978803864	120413.5679580584	3178.1299223279	0.0000000000	39.4402156544	0.0000000000	Optimal	true	0.000000000
2	1.70	21	REALIZED	1747.9215919418	7	2|3|4|5|7|8|11	108608.4260404271	98756.5577553161	8584.8418577231	1267.0264273878	82.7381945475	68.8279105403	Optimal	true	0.000000000
2	1.70	21	CONDITIONAL_MEAN	1820.9507378082	7	0|3|4|5|7|8|10	110011.6047308666	108046.1139976211	1965.4907332454	0.0000000000	22.5695973063	0.0000000000	Optimal	true	0.000000000
2	1.70	22	REALIZED	1581.5041227212	6	0|3|4|6|7|8	94882.0527336203	89526.2669491139	5355.7857845064	0.0000000000	55.1089210972	0.0000000000	Optimal	true	0.000000000
2	1.70	22	CONDITIONAL_MEAN	2007.2111951425	7	3|4|6|7|8|10|11	121554.1101142698	118554.9893982143	2999.1207160554	0.0000000000	36.8393403012	0.0000000000	Optimal	true	0.000000000
2	1.70	23	REALIZED	3057.4007287996	9	0|2|3|4|6|7|8|10|11	238640.1870480771	152346.9478092945	86293.2392387826	0.0000000000	594.2934888335	0.0000000000	Optimal	true	0.000000000
2	1.70	23	CONDITIONAL_MEAN	1882.5371009968	7	3|4|6|7|8|10|11	113079.2168748368	111570.4623504224	1508.7545244143	0.0000000000	19.4131908142	0.0000000000	Optimal	true	0.000000000
2	1.70	24	REALIZED	2296.6923545127	8	0|2|3|4|5|7|8|11	155616.8354016735	119871.4281351976	34566.2161229924	1179.1911434835	230.3705920113	60.9513629262	Optimal	true	0.000000000
2	1.70	24	CONDITIONAL_MEAN	2233.3920477079	7	2|3|4|5|7|8|10	136468.7352294449	129762.7191763965	6706.0160530483	0.0000000000	59.5728373948	0.0000000000	Optimal	true	0.000000000
2	1.70	25	REALIZED	1377.7913031333	5	2|3|4|7|8	76660.7506396478	72301.6235264935	4218.3081860487	140.8189271056	53.0411958495	7.9708643572	Optimal	true	0.000000000
2	1.70	25	CONDITIONAL_MEAN	1490.1854711008	6	0|3|4|7|8|10	88228.9634401359	87009.9255909431	1219.0378491929	0.0000000000	6.3978245640	0.0000000000	Optimal	true	0.000000000
2	1.70	26	REALIZED	1646.6809086155	7	3|4|6|7|8|10|11	101594.0310336799	93047.7787588469	6835.3566657268	1710.8956091062	74.9812842965	61.6047861667	Optimal	true	0.000000000
2	1.70	26	CONDITIONAL_MEAN	1894.0612794603	7	0|3|4|5|7|8|10	112560.7365965826	111079.0754713303	1481.6611252523	0.0000000000	17.1652865317	0.0000000000	Optimal	true	0.000000000
2	1.70	27	REALIZED	2443.8948877520	9	0|3|4|5|7|8|9|10|11	161087.6859327579	139206.1418607138	20828.3479586300	1053.1961134140	186.9806108090	51.0785418975	Optimal	true	0.000000000
2	1.70	27	CONDITIONAL_MEAN	1957.2379987707	7	0|3|4|7|8|10|11	116911.1431668575	113126.6900706279	3784.4530962296	0.0000000000	31.8330241883	0.0000000000	Optimal	true	0.000000000
2	1.70	28	REALIZED	1467.2059596445	7	0|1|3|4|7|8|11	96347.1664299017	87528.8919055063	7818.3775957404	999.8969286550	79.2626753004	49.9874775787	Optimal	true	0.000000000
2	1.70	28	CONDITIONAL_MEAN	1700.3559044631	7	0|3|4|5|7|8|10	102383.2117091373	101627.7823812963	755.4293278411	0.0000000000	8.7473582426	0.0000000000	Optimal	true	0.000000000
2	1.70	29	REALIZED	1310.0646998038	6	0|3|4|7|8|11	79523.1408996561	75652.8574349434	3425.2341900820	445.0492746307	39.9469395576	19.4976046835	Optimal	true	0.000000000
2	1.70	29	CONDITIONAL_MEAN	1719.4371656879	6	0|3|4|7|8|10	103432.2451135928	99092.4418944363	4339.8032191565	0.0000000000	28.0381425861	0.0000000000	Optimal	true	0.000000000
2	1.70	30	REALIZED	1475.5871976126	6	3|4|7|8|10|11	84907.9051126130	81567.1408456287	3340.7642669842	0.0000000000	27.8901598542	0.0000000000	Optimal	true	0.000000000
2	1.70	30	CONDITIONAL_MEAN	1554.8591224181	6	0|3|4|7|8|10	91552.5969123633	90290.3012649538	1262.2956474096	0.0000000000	7.2846704816	0.0000000000	Optimal	true	0.000000000
2	1.70	31	REALIZED	1979.2644113775	7	0|2|3|4|7|8|11	118520.6468526050	109198.7061490093	9321.9407035956	0.0000000000	97.3077152739	0.0000000000	Optimal	true	0.000000000
2	1.70	31	CONDITIONAL_MEAN	2103.5048144647	7	3|4|6|7|8|10|11	126510.5944705903	122968.7823497987	3541.8121207915	0.0000000000	40.8237750295	0.0000000000	Optimal	true	0.000000000
2	1.70	32	REALIZED	1743.1323514605	7	1|2|3|4|7|8|11	99663.3638725086	89114.6239143542	8044.7313099540	2504.0086482004	93.3464277354	132.0293051208	Optimal	true	0.000000000
2	1.70	32	CONDITIONAL_MEAN	2133.8006131115	7	3|4|6|7|8|10|11	128032.7240867509	124294.5658206844	3738.1582660664	0.0000000000	44.2359269805	0.0000000000	Optimal	true	0.000000000
2	1.70	33	REALIZED	3036.7886453890	9	0|2|3|4|6|7|8|10|11	220980.0486218459	174257.6227016697	46722.4259201763	0.0000000000	325.6003490169	0.0000000000	Optimal	true	0.000000000
2	1.70	33	CONDITIONAL_MEAN	2506.7899980638	9	0|2|3|4|5|7|8|10|11	155560.6386962314	148157.0262419736	7403.6124542579	0.0000000000	65.2148548400	0.0000000000	Optimal	true	0.000000000
2	1.70	34	REALIZED	1965.8712483054	8	0|2|3|4|5|7|8|11	121377.9308529256	111348.4576692108	9455.3274161490	574.1457675658	106.3822719004	31.9288596735	Optimal	true	0.000000000
2	1.70	34	CONDITIONAL_MEAN	1819.6315023850	7	0|3|4|5|7|8|10	108958.6273794057	106955.9761444305	2002.6512349753	0.0000000000	22.9002988716	0.0000000000	Optimal	true	0.000000000
2	1.70	35	REALIZED	1806.0337180011	7	1|2|3|4|7|8|11	113273.6370322954	94741.4477802991	16390.4856432432	2141.7036087531	134.8946156133	109.6911691308	Optimal	true	0.000000000
2	1.70	35	CONDITIONAL_MEAN	1813.2070550759	7	0|3|4|5|7|8|10	110092.6396239049	108051.8375894988	2040.8020344062	0.0000000000	21.8924697278	0.0000000000	Optimal	true	0.000000000
2	1.70	36	REALIZED	2163.2664117188	7	2|3|4|5|7|8|11	131396.9584939010	121570.6815049638	9826.2769889372	0.0000000000	99.3343383548	0.0000000000	Optimal	true	0.000000000
2	1.70	36	CONDITIONAL_MEAN	2042.9585363271	7	3|4|6|7|8|10|11	124050.3235339909	120799.8198173302	3250.5037166608	0.0000000000	37.0766618575	0.0000000000	Optimal	true	0.000000000
2	1.70	37	REALIZED	1710.7230881786	9	0|1|3|4|5|7|8|10|11	120370.1543776548	113843.2742419091	1102.7606898453	5424.1194459003	9.9870226535	245.9147703496	Optimal	true	0.000000000
2	1.70	37	CONDITIONAL_MEAN	2259.3453133837	8	2|3|4|5|7|8|10|11	139141.3994821354	133090.8767046453	6050.5227774901	0.0000000000	57.3146525275	0.0000000000	Optimal	true	0.000000000
2	1.70	38	REALIZED	2665.2967339649	8	2|3|4|6|7|8|10|11	169606.2154170660	133542.3516554525	36063.8637616134	0.0000000000	409.5695583136	0.0000000000	Optimal	true	0.000000000
2	1.70	38	CONDITIONAL_MEAN	2405.5904957311	8	0|2|3|4|5|7|8|10	149650.9409518556	141850.6290672386	7800.3118846169	0.0000000000	65.9994734736	0.0000000000	Optimal	true	0.000000000
2	1.70	39	REALIZED	1197.9759276256	5	3|4|7|8|10	68303.7303823381	64368.2618887945	3935.4684935436	0.0000000000	42.0794624388	0.0000000000	Optimal	true	0.000000000
2	1.70	39	CONDITIONAL_MEAN	2004.2647975987	7	3|4|6|7|8|10|11	120982.4306261075	118090.1274795306	2892.3031465768	0.0000000000	35.3925137151	0.0000000000	Optimal	true	0.000000000
2	1.70	40	REALIZED	1406.1750953206	6	0|3|4|7|8|10	83746.7867365685	82186.0477982030	1560.7389383656	0.0000000000	11.8078044943	0.0000000000	Optimal	true	0.000000000
2	1.70	40	CONDITIONAL_MEAN	1785.0538088317	7	0|3|4|5|7|8|10	106477.4470945669	106025.7220834307	451.7250111363	0.0000000000	5.2306686462	0.0000000000	Optimal	true	0.000000000
2	1.70	41	REALIZED	1874.5537212120	7	2|3|4|5|7|8|11	119291.6785123872	116606.3300105199	2685.3485018674	0.0000000000	17.4581591694	0.0000000000	Optimal	true	0.000000000
2	1.70	41	CONDITIONAL_MEAN	1928.5781161004	7	3|4|6|7|8|10|11	116633.8783754805	114672.1707709278	1961.7076045527	0.0000000000	23.1099074320	0.0000000000	Optimal	true	0.000000000
2	1.70	42	REALIZED	1908.0222897924	7	1|3|4|6|7|8|10	127129.4262075391	105389.3583896834	20628.0402968845	1112.0275209712	201.3992663339	55.8986182289	Optimal	true	0.000000000
2	1.70	42	CONDITIONAL_MEAN	1662.2632740700	6	0|3|4|7|8|10	100145.0586123368	96204.7872180870	3940.2713942498	0.0000000000	23.5416566974	0.0000000000	Optimal	true	0.000000000
2	1.70	43	REALIZED	1707.5304240840	7	0|3|4|6|7|8|11	102863.5632450966	99605.5237159285	2768.7345388256	489.3049903425	32.4436788360	18.2477110849	Optimal	true	0.000000000
2	1.70	43	CONDITIONAL_MEAN	2010.5815037082	7	3|4|6|7|8|10|11	121976.3327912018	118974.7369385157	3001.5958526861	0.0000000000	35.6751660500	0.0000000000	Optimal	true	0.000000000
2	1.70	44	REALIZED	1284.6084529969	5	0|3|4|7|8	78962.2413250594	59413.0453053212	19107.2384325498	441.9575871883	208.7785284643	19.3621578847	Optimal	true	0.000000000
2	1.70	44	CONDITIONAL_MEAN	1770.9228636390	7	0|3|4|7|8|10|11	104583.3269582436	102759.1907483088	1824.1362099349	0.0000000000	15.2202429296	0.0000000000	Optimal	true	0.000000000
2	1.70	45	REALIZED	2476.0813569468	9	0|2|3|4|6|7|8|9|10	182771.5570128805	149633.8647516610	32210.5692920864	927.1229691333	187.0640992737	47.8787009909	Optimal	true	0.000000000
2	1.70	45	CONDITIONAL_MEAN	2262.1411189482	8	2|3|4|5|7|8|10|11	139364.4841738972	133273.8103273347	6090.6738465624	0.0000000000	58.2289759063	0.0000000000	Optimal	true	0.000000000
2	1.70	46	REALIZED	2600.8449274074	9	0|2|3|4|6|7|8|10|11	173251.8293071611	148392.7712473645	24859.0580597965	0.0000000000	227.3645905006	0.0000000000	Optimal	true	0.000000000
2	1.70	46	CONDITIONAL_MEAN	2284.7074524902	8	2|3|4|5|7|8|10|11	139667.3508337023	133753.0026250832	5914.3482086191	0.0000000000	57.4749540123	0.0000000000	Optimal	true	0.000000000
2	1.70	47	REALIZED	2835.1511296850	9	0|2|3|4|6|7|8|9|10	202419.3016789883	153124.9107052652	48764.0098238553	530.3811498677	390.4726551094	25.7227456882	Optimal	true	0.000000000
2	1.70	47	CONDITIONAL_MEAN	2445.3584835907	9	0|2|3|4|5|7|8|10|11	152575.8714906858	145019.9680834108	7555.9034072750	0.0000000000	64.7422722582	0.0000000000	Optimal	true	0.000000000
2	1.70	48	REALIZED	2213.9640633720	9	0|2|3|4|6|7|8|9|10	151336.7406622437	138166.0312550810	9435.0419325548	3735.6674746079	73.9394471715	181.0544309123	Optimal	true	0.000000000
2	1.70	48	CONDITIONAL_MEAN	2290.0091279619	8	0|3|4|6|7|8|10|11	141694.6993478361	136151.3306217585	5543.3687260776	0.0000000000	50.9232822372	0.0000000000	Optimal	true	0.000000000
2	1.70	49	REALIZED	1517.8431830953	6	3|4|7|8|10|11	91982.4594887963	86553.8359199438	5428.6235688524	0.0000000000	57.5793715701	0.0000000000	Optimal	true	0.000000000
2	1.70	49	CONDITIONAL_MEAN	1980.5206644930	7	3|4|6|7|8|10|11	120431.9588332632	117368.6820813460	3063.2767519172	0.0000000000	36.7226180437	0.0000000000	Optimal	true	0.000000000
2	1.70	50	REALIZED	2355.0781502131	8	1|2|3|4|6|7|8|11	149527.4871975136	128082.5349459237	20188.1263588560	1256.8258927338	203.0423426093	63.1772410603	Optimal	true	0.000000000
2	1.70	50	CONDITIONAL_MEAN	2226.3936275310	8	1|2|3|4|7|8|10|11	137934.6282393998	132453.5397243241	4301.5689931416	1179.5195219340	40.8205410413	59.2912587204	Optimal	true	0.000000000
2	1.70	51	REALIZED	1791.0619356045	6	2|3|4|7|8|11	104796.5619642647	87532.0152045733	17264.5467596914	0.0000000000	191.6222298001	0.0000000000	Optimal	true	0.000000000
2	1.70	51	CONDITIONAL_MEAN	2356.3919921652	8	0|3|4|6|7|8|10|11	145913.5909018469	139869.9065505599	6043.6843512870	0.0000000000	56.7001316423	0.0000000000	Optimal	true	0.000000000
2	1.70	52	REALIZED	1502.5483073052	6	0|3|4|7|8|11	87879.0084170825	81264.5991327285	6614.4092843539	0.0000000000	63.6266749370	0.0000000000	Optimal	true	0.000000000
2	1.70	52	CONDITIONAL_MEAN	2104.5070827904	7	3|4|6|7|8|10|11	127416.0973021089	123884.4150912733	3531.6822108356	0.0000000000	43.2467504857	0.0000000000	Optimal	true	0.000000000
2	1.70	53	REALIZED	1682.4584537135	6	4|5|6|7|8|11	106747.3615699681	100785.3147268800	5962.0468430881	0.0000000000	49.3940292883	0.0000000000	Optimal	true	0.000000000
2	1.70	53	CONDITIONAL_MEAN	1782.9974709849	7	0|3|4|5|7|8|10	106869.0388151517	105611.7618250292	1257.2769901225	0.0000000000	14.2007871186	0.0000000000	Optimal	true	0.000000000
2	1.70	54	REALIZED	2455.0607486338	8	1|2|3|4|5|7|8|11	167854.9929476289	128732.8862685621	38708.9445545448	413.1621245218	264.7058415428	20.7685434306	Optimal	true	0.000000000
2	1.70	54	CONDITIONAL_MEAN	2192.9328673309	7	3|4|6|7|8|10|11	133909.3229160461	128699.5012450698	5209.8216709764	0.0000000000	55.9325771913	0.0000000000	Optimal	true	0.000000000
2	1.70	55	REALIZED	1660.5183922833	7	0|3|4|5|7|8|10	103243.5831536056	101084.1313104847	1873.4229989797	286.0288441411	36.4531064745	13.5403073825	Optimal	true	0.000000000
2	1.70	55	CONDITIONAL_MEAN	1328.7154174018	6	0|3|4|7|8|11	76913.8455402030	74820.4215340885	2093.4240061144	0.0000000000	23.8221753422	0.0000000000	Optimal	true	0.000000000
2	1.70	56	REALIZED	936.5501392785	4	4|7|10|11	57130.7135782110	55900.0875905211	1205.3109513198	25.3150363700	10.9276001759	1.4906259118	Optimal	true	0.000000000
2	1.70	56	CONDITIONAL_MEAN	1373.4778382175	6	0|3|4|7|8|11	79108.8059411533	76282.8691642121	2825.9367769413	0.0000000000	31.2458220382	0.0000000000	Optimal	true	0.000000000
2	1.70	57	REALIZED	1090.6596361857	5	2|3|4|7|8	61524.9752210157	50838.4729928191	7769.4825589405	2917.0196692561	80.8357991100	165.1139416334	Optimal	true	0.000000000
2	1.70	57	CONDITIONAL_MEAN	1856.9046882025	7	0|3|4|5|7|8|10	110959.6924414284	110146.0182241786	813.6742172498	0.0000000000	9.2620600842	0.0000000000	Optimal	true	0.000000000
2	1.70	58	REALIZED	2223.8696323038	8	0|2|3|4|6|7|8|11	144363.3299982571	133408.5920897958	10954.7379084614	0.0000000000	86.9999474975	0.0000000000	Optimal	true	0.000000000
2	1.70	58	CONDITIONAL_MEAN	1745.3639841550	7	0|3|4|7|8|10|11	104135.0862589285	101748.1806236186	2386.9056353099	0.0000000000	12.6838704220	0.0000000000	Optimal	true	0.000000000
2	1.70	59	REALIZED	1575.9758680858	6	3|4|7|8|10|11	91554.5864480927	89200.5954744625	2353.9909736302	0.0000000000	23.4756775958	0.0000000000	Optimal	true	0.000000000
2	1.70	59	CONDITIONAL_MEAN	2199.7162539036	8	1|2|3|4|7|8|10|11	135061.1181319385	131192.6210724803	2660.0468309739	1208.4502284843	31.8098189729	60.7455271535	Optimal	true	0.000000000
2	1.75	0	REALIZED	3611.4939999280	9	0|2|3|4|5|6|7|8|11	274262.4170837646	194304.2449166630	79958.1721671019	0.0000000000	622.1624427323	0.0000000000	Optimal	true	0.000000000
2	1.75	0	CONDITIONAL_MEAN	2397.2324023671	8	0|3|4|6|7|8|10|11	148479.8512978857	142324.9045907979	6154.9467070878	0.0000000000	59.4057473357	0.0000000000	Optimal	true	0.000000000
2	1.75	1	REALIZED	2430.9316954605	8	2|3|4|5|6|7|8|10	154010.6751498670	146194.7248802278	7815.9502696392	0.0000000000	91.0572750439	0.0000000000	Optimal	true	0.000000000
2	1.75	1	CONDITIONAL_MEAN	1753.4834065132	7	0|3|4|7|8|10|11	103618.6300264248	102344.2882353696	1274.3417910552	0.0000000000	8.6857190073	0.0000000000	Optimal	true	0.000000000
2	1.75	2	REALIZED	1357.6808819725	5	4|7|8|10|11	86514.8408223316	70864.2419351036	15650.5988872279	0.0000000000	143.6018805326	0.0000000000	Optimal	true	0.000000000
2	1.75	2	CONDITIONAL_MEAN	1665.0129352126	6	0|3|4|7|8|10	99320.5013090288	96184.2537386242	3136.2475704047	0.0000000000	19.7579933463	0.0000000000	Optimal	true	0.000000000
2	1.75	3	REALIZED	1461.1830748516	6	0|3|4|5|7|8	89904.6481116693	76625.3928598392	12537.5427140245	741.7125378055	138.5203644982	34.2215761469	Optimal	true	0.000000000
2	1.75	3	CONDITIONAL_MEAN	1609.8972953246	6	0|3|4|7|8|10	96227.8003424042	93492.2082708890	2735.5920715152	0.0000000000	17.6334658239	0.0000000000	Optimal	true	0.000000000
2	1.75	4	REALIZED	1211.1578021565	6	1|3|4|7|8|10	73927.1837855916	71149.6893620432	733.6581219792	2043.8363015692	5.2867011106	102.7381274196	Optimal	true	0.000000000
2	1.75	4	CONDITIONAL_MEAN	1978.4115490021	7	3|4|6|7|8|10|11	120078.0631662497	117660.4361667676	2417.6269994821	0.0000000000	28.8293515851	0.0000000000	Optimal	true	0.000000000
2	1.75	5	REALIZED	1380.7286660329	6	3|4|7|8|10|11	82862.5836580335	78789.3617463514	4073.2219116821	0.0000000000	37.0663098230	0.0000000000	Optimal	true	0.000000000
2	1.75	5	CONDITIONAL_MEAN	1711.0664814597	7	0|3|4|7|8|10|11	100733.0816580136	100113.0443462842	620.0373117294	0.0000000000	3.2541154864	0.0000000000	Optimal	true	0.000000000
2	1.75	6	REALIZED	1393.3336785859	6	1|4|7|8|10|11	81171.3928551061	75294.4538578265	4020.1170381211	1856.8219591586	57.9450653207	90.3950879572	Optimal	true	0.000000000
2	1.75	6	CONDITIONAL_MEAN	1999.5227622628	7	3|4|6|7|8|10|11	120229.5166695259	117339.9888337216	2889.5278358043	0.0000000000	32.5484813631	0.0000000000	Optimal	true	0.000000000
2	1.75	7	REALIZED	1768.1126194092	8	0|1|3|4|6|7|8|11	113542.6058818402	108202.2088915228	3122.0761466317	2218.3208436856	35.7004746444	106.8277843477	Optimal	true	0.000000000
2	1.75	7	CONDITIONAL_MEAN	1735.5713863043	7	0|3|4|7|8|10|11	102464.9159342493	101201.0524524103	1263.8634818390	0.0000000000	10.6102819398	0.0000000000	Optimal	true	0.000000000
2	1.75	8	REALIZED	1557.5809244778	7	0|3|4|7|8|10|11	97382.9282401330	95910.1242847470	1171.4499511345	301.3540042515	13.2704873412	14.8052945642	Optimal	true	0.000000000
2	1.75	8	CONDITIONAL_MEAN	1832.4156359977	7	0|3|4|5|7|8|10	109332.8613626943	108625.3234972341	707.5378654603	0.0000000000	6.5664216808	0.0000000000	Optimal	true	0.000000000
2	1.75	9	REALIZED	1508.9068379517	6	0|3|4|7|8|11	87983.3699596366	81531.7812580674	6451.5887015693	0.0000000000	68.1324340827	0.0000000000	Optimal	true	0.000000000
2	1.75	9	CONDITIONAL_MEAN	1720.5719540843	7	0|3|4|7|8|10|11	102421.7036388044	100478.9986338029	1942.7050050016	0.0000000000	14.2895772725	0.0000000000	Optimal	true	0.000000000
2	1.75	10	REALIZED	3189.5584792715	9	0|2|3|4|5|6|7|8|11	234458.7537475428	160217.5651423233	74241.1886052195	0.0000000000	583.4567590395	0.0000000000	Optimal	true	0.000000000
2	1.75	10	CONDITIONAL_MEAN	2120.2368784613	7	3|4|6|7|8|10|11	128047.8445248246	124503.8870932221	3543.9574316025	0.0000000000	43.2298318083	0.0000000000	Optimal	true	0.000000000
2	1.75	11	REALIZED	2222.8476104776	9	0|1|3|4|5|7|8|10|11	148082.6264540071	138684.6791958562	8101.6436693531	1296.3035887976	83.3214433801	65.1616781531	Optimal	true	0.000000000
2	1.75	11	CONDITIONAL_MEAN	2067.5742603648	7	3|4|6|7|8|10|11	125689.5929911179	122095.8728753951	3593.7201157228	0.0000000000	40.4399158494	0.0000000000	Optimal	true	0.000000000
2	1.75	12	REALIZED	2506.7455976523	9	1|2|3|4|6|7|8|10|11	166565.5270126743	161169.2561776504	5396.2708350239	0.0000000000	54.4893375093	0.0000000000	Optimal	true	0.000000000
2	1.75	12	CONDITIONAL_MEAN	1807.6070244230	7	0|3|4|5|7|8|10	108647.8996659685	107247.8880417301	1400.0116242384	0.0000000000	16.2111831904	0.0000000000	Optimal	true	0.000000000
2	1.75	13	REALIZED	1705.5710863517	7	3|4|5|7|8|10|11	99739.5823482983	96544.0504808090	1804.8190350355	1390.7128324538	17.2059450246	65.8348960879	Optimal	true	0.000000000
2	1.75	13	CONDITIONAL_MEAN	1696.0164395336	7	0|3|4|7|8|10|11	99951.7979760188	99306.0718120815	645.7261639373	0.0000000000	4.4044595520	0.0000000000	Optimal	true	0.000000000
2	1.75	14	REALIZED	2284.1181305583	9	0|1|2|3|4|6|7|8|10	147105.9308154498	138905.4683324732	6167.4952112719	2032.9672717046	61.4502256409	103.2411705926	Optimal	true	0.000000000
2	1.75	14	CONDITIONAL_MEAN	2196.9743086883	7	3|4|6|7|8|10|11	135227.8394540571	128756.5866116604	6471.2528423967	0.0000000000	62.3371998072	0.0000000000	Optimal	true	0.000000000
2	1.75	15	REALIZED	1499.9946564360	6	2|3|4|7|8|11	85064.1210878094	76156.9286657623	7432.2813604323	1474.9110616149	72.4876478821	83.4853400231	Optimal	true	0.000000000
2	1.75	15	CONDITIONAL_MEAN	2074.6969175190	7	3|4|6|7|8|10|11	124472.1405889453	121268.3963423798	3203.7442465654	0.0000000000	37.7355543401	0.0000000000	Optimal	true	0.000000000
2	1.75	16	REALIZED	2335.5925011205	8	0|1|3|4|7|8|10|11	147976.6631135180	125507.3204288221	21839.4643447637	629.8783399321	243.5281484545	31.6622819044	Optimal	true	0.000000000
2	1.75	16	CONDITIONAL_MEAN	1725.4516870397	6	0|3|4|7|8|10	104172.6054437921	98574.4567118577	5598.1487319345	0.0000000000	42.4998688019	0.0000000000	Optimal	true	0.000000000
2	1.75	17	REALIZED	2535.0317996299	8	3|4|5|6|7|8|10|11	176901.6708210883	138753.1788544000	38148.4919666882	0.0000000000	301.6867654389	0.0000000000	Optimal	true	0.000000000
2	1.75	17	CONDITIONAL_MEAN	2043.7776374596	7	3|4|6|7|8|10|11	122470.1456766827	119594.8918619853	2875.2538146974	0.0000000000	35.6948192809	0.0000000000	Optimal	true	0.000000000
2	1.75	18	REALIZED	2519.7751965447	9	0|2|3|5|6|7|8|9|10	171609.8849604643	164179.7512974234	5828.2855360664	1601.8481269745	49.7262522023	79.5641648612	Optimal	true	0.000000000
2	1.75	18	CONDITIONAL_MEAN	1948.2095125789	7	0|3|4|5|7|8|10	117521.4443642698	114448.3532006586	3073.0911636112	0.0000000000	35.3367960324	0.0000000000	Optimal	true	0.000000000
2	1.75	19	REALIZED	1131.9831960341	5	2|3|4|7|8	67577.2303228867	52277.7760524175	12187.6535660527	3111.8007044165	101.2772806000	176.3610024662	Optimal	true	0.000000000
